case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
614,2015-07-29_r06,2015-07-29_r06_ORDINARIA.pdf,12,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Pichetto.,none,
615,2015-07-29_r06,2015-07-29_r06_ORDINARIA.pdf,17,Sra. Rojkés de Alperovich,Sra. Rojkés de Alperovich.-,yes,yes,same-paragraph,none,high,Es muy buena esta iniciativa y es especialmente satisfactorio para mí el reconocimiento que,none,
616,2015-07-29_r06,2015-07-29_r06_ORDINARIA.pdf,18,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Tiene la palabra el senador Rozas.,none,
617,2015-07-29_r06,2015-07-29_r06_ORDINARIA.pdf,21,Sr. Cimadevilla,Sr. Cimadevilla.-,yes,yes,same-paragraph,none,high,"Señor presidente: hay varias cosas que habría que mejorar en el proyecto. Por ejemplo,",none,
618,2015-07-29_r06,2015-07-29_r06_ORDINARIA.pdf,34,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Tiene la palabra el señor senador Giustiniani.,none,
619,2015-07-29_r06,2015-07-29_r06_ORDINARIA.pdf,38,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Por eso.,"""Por eso."" is the entire turn.",
620,2015-08-26_r07,2015-08-26_r07_ORDINARIA.pdf,18,Sr. Secretario (Estrada),Sr. Secretario (Estrada).-,yes,yes,previous-page,- Los dictámenes en consideración cuyos textos se incluyen en el Apéndice son los siguientes:,medium,": Vocal de la Cámara Federal de Apelaciones de Salta, provincia de Salta, Sala","The label opens on p.17 (""Sr. Secretario (Estrada).- Entonces, para vocal de la Cámara Federal de Apelaciones de Salta...""); the quoted words are inside a formatted list of nominee titles on p.18 that follows a stage-direction line, still under the same uninterrupted turn since no new bold label intervenes.",
621,2015-08-26_r07,2015-08-26_r07_ORDINARIA.pdf,21,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Muchas gracias, senadora. Senador Mansilla, tiene la palabra.",none,
622,2015-08-26_r07,2015-08-26_r07_ORDINARIA.pdf,30,Sr. Marino,Sr. Marino.-,yes,yes,same-paragraph,none,high,Señor presidente: me parece que nos estamos yendo de la esencia del proyecto de,none,
623,2015-09-16_r08,2015-09-16_r08_ORDINARIA.pdf,10,Sr. Abal Medina,Sr. Abal Medina.-,yes,yes,same-paragraph,none,high,"Señor presidente: quería solicitar una preferencia para la próxima sesión respecto al expediente S.-2.587/15,",none,
624,2015-09-16_r08,2015-09-16_r08_ORDINARIA.pdf,11,Sra. Morandini,Sra. Morandini.-,yes,yes,same-paragraph,none,high,Señor presidente: he solicitado la palabra para pedir que se habilite sobre tablas una,none,
625,2015-09-16_r08,2015-09-16_r08_ORDINARIA.pdf,19,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,Corresponde la consideración de los órdenes del día con proyectos de ley que se,none,
626,2015-09-16_r08,2015-09-16_r08_ORDINARIA.pdf,27,Sra. Montero,Sra. Montero.-,yes,yes,previous-page,"running head/page-number lines (""16 de septiembre de 2015 / Sesión ordinaria / Pág. 25"", ""...Pág. 26"", ""...Pág. 27"") and footer ""Dirección General de Taquígrafos"" interrupt this paragraph at each page break as it runs from p.24 to p.27",high,que está en caos en cuanto al manejo de los recursos humanos. Somos casi,"Turn opens with ""Sra. Montero.-"" on p.24 and continues uninterrupted by any new bold label through p.27, where the quoted words appear near the top; the turn ends only when ""Sr. Presidente.- Senadora Negre de Alonso: tiene la palabra."" appears later on p.27.",
627,2015-09-16_r08,2015-09-16_r08_ORDINARIA.pdf,27,Sra. Negre de Alonso,Sra. Negre de Alonso.-,yes,yes,same-paragraph,none,high,"Señor presidente: el objeto de este proyecto de ley, como lo dijo el miembro",Label and quoted words appear in the same paragraph on p.27.,
628,2015-09-16_r08,2015-09-16_r08_ORDINARIA.pdf,65,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Por favor, senador Pichetto.","""Sr. Presidente.- Por favor, senador Pichetto."" is a short, single-line turn.",
629,2015-10-07_r09,2015-10-07_r09_ORDINARIA.pdf,26,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,¿La ponemos a votación?,"""Sr. Presidente.- ¿La ponemos a votación?"" is a short, single-line turn.",
630,2015-10-07_r09,2015-10-07_r09_ORDINARIA.pdf,67,Sr. Abal Medina,Sr. Abal Medina.-,yes,yes,same-paragraph,none,high,"Sí, se incluyó, senadora.","""Sr. Abal Medina.- Sí, se incluyó, senadora."" is a short, single-line turn.",
631,2015-10-28_r10,2015-10-28_r10_ORDINARIA.pdf,69,Sr. Rodríguez Saá,Sr. Rodríguez Saá.-,yes,yes,previous-page,"running head/page-number line (""28 de octubre de 2015 / Sesión ordinaria / Pág. 67"", ""...Pág. 68"", ""...Pág. 69"") and footer ""Dirección General de Taquígrafos"" interrupt this paragraph at each page break as it runs from p.66 to p.69",high,va a haber devaluación y que el dólar va a costar en el orden,"Turn opens with ""Sr. Rodríguez Saá.-"" on p.66 and continues uninterrupted by any new bold label through p.69, where the quoted words appear at the very top of the page; the turn ends with ""Por lo tanto, vamos a votar en contra, señor presidente. Nada más."" later on p.69, followed by ""Sr. Presidente.- Tiene la palabra el señor senador Morales.""",
632,2015-11-04_r00,2015-11-04_r00_ASAMBLEA.pdf,5,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Como es de práctica, si hay asentimiento, esta Presidencia procederá a designar una comisión",Label and quoted words appear in the same paragraph on p.5.,
633,2015-11-04_r00,2015-11-04_r00_ASAMBLEA.pdf,7,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,"Muchas gracias. Queda, entonces, levantada la Asamblea Legislativa.","""Sr. Presidente.- Muchas gracias."" is immediately followed, in the same paragraph, by ""Queda, entonces, levantada la Asamblea Legislativa. (Aplausos.)""; the parenthetical does not end the turn.",
634,2015-12-03_r12,2015-12-03_r12_ESPECIAL.pdf,9,Sr. Pichetto,Sr. Pichetto.-,yes,yes,same-paragraph,none,high,Presidente…,"""Sr. Pichetto.- Presidente…"" is a short interjection right after ""Senador Rozas…"" (an unlabeled stage direction/interruption by the presiding officer, not a new speaker label).",
635,2015-12-03_r12,2015-12-03_r12_ESPECIAL.pdf,11,Sr. Rozas,Sr. Rozas.-,yes,no,same-paragraph,none,medium,"Señor presidente, señores senadores: en nombre del bloque de la Unión Cívica Radical, propongo","The single page given (p.11) ends mid-sentence with ""...en nombre del bloque de la Unión"" — the words ""Cívica Radical, propongo"" that complete the quoted phrase are not visible on this page (they would continue onto p.12, not supplied). The visible text matches the start of the quote exactly and is the last, unclosed paragraph on the page, opened by ""Sr. Rozas.-"", so that is the closest/only candidate label.",
636,2015-12-03_r12,2015-12-03_r12_ESPECIAL.pdf,13,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,En consideración.,"ambiguous — ""En consideración."" is printed three times on p.13 (after the Rebot, Tunessi, and Estrada proposals), each time under the identical label ""Sr. Presidente.-""; the label is not in doubt but which of the three occurrences this case refers to cannot be determined from the quote alone.",
637,2015-12-03_r12,2015-12-03_r12_ESPECIAL.pdf,13,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,En consideración.,"ambiguous — same as case 636: ""En consideración."" appears three times on p.13, all under ""Sr. Presidente.-""; label is certain, specific occurrence is not distinguishable.",
638,2015-12-03_r12,2015-12-03_r12_ESPECIAL.pdf,13,Sr. Presidente,Sr. Presidente.-,yes,yes,same-paragraph,none,high,En consideración.,"ambiguous — same as cases 636/637: ""En consideración."" appears three times on p.13, all under ""Sr. Presidente.-""; label is certain, specific occurrence is not distinguishable.",
639,2016-04-27_r04,2016-04-27_r04_ESPECIAL.pdf,53,Sra. García,Sra. García.-,yes,yes,previous-page,"running head/page-number line (""27 de abril de 2016 / Sesión especial / Pág. 51"", ""...Pág. 52"", ""...Pág. 53"") and footer ""Dirección General de Taquígrafos"" interrupt this paragraph at each page break as it runs from p.50 to p.53",high,"que reclamaba el PJ, esa misma gobernabilidad que reclamaban los gobernadores del PJ, finalmente","Turn opens with ""Sra. García.-"" on p.50 (right after ""Sr. Presidente (Pinedo).- Tiene la palabra la señora senadora García."") and continues uninterrupted through p.53, where the quoted words appear at the very top of the page; the turn ends with ""Muchas gracias."" shortly after, followed by ""Sr. Presidente (Pinedo).- Tiene la palabra el señor senador Basualdo.""",
640,2016-05-18_r05,2016-05-18_r05_ESPECIAL.pdf,11,Sr. Pais,Sr. Pais.-,yes,yes,same-paragraph,none,high,Señor presidente: solicito moción de preferencia con despacho de comisión de dos proyectos: el,Label and quoted words appear in the same paragraph on p.11.,
641,2016-05-18_r05,2016-05-18_r05_ESPECIAL.pdf,20,Sr. Cobos,Sr. Cobos.-,yes,yes,same-paragraph,none,high,"Sí, por supuesto.","""Sr. Cobos.- Sí, por supuesto."" is a short, single-line turn answering a question from senator Presidente (Pinedo).",
642,2016-06-08_r08,2016-06-08_r08_ORDINARIA.pdf,55,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Tiene la palabra la señora senadora Fellner.,"""Sra. Presidente.- Tiene la palabra la señora senadora Fellner."" is spoken by the presiding officer, not by Fellner herself, who has not yet taken the floor.",
643,2016-06-15_r09,2016-06-15_r09_ESPECIAL.pdf,44,Sr. Mera,Sr. Mera.-,yes,yes,same-paragraph,none,high,Que termine el senador.,"""Sr. Mera.- Que termine el senador."" is a short, single-line turn.",
644,2016-07-13_r11,2016-07-13_r11_ORDINARIA.pdf,64,Sra. Sacnun,Sra. Sacnun.-,yes,yes,same-paragraph,none,high,"Sí, ya redondeo. No defendían la integración de capital, que, justamente, es lo que","""Sra. Sacnun.- Sí, ya redondeo."" is directly followed, in the same paragraph, by ""No defendían la integración de capital, que, justamente, es lo que..."" — the quoted phrase spans both sentences.",
645,2016-07-13_r11,2016-07-13_r11_ORDINARIA.pdf,95,Sra. Presidente,Sra. Presidenta.-,no,yes,same-paragraph,none,high,Vamos a votar todo junto porque hay unanimidad en los proyectos.,Label and quoted words appear in the same paragraph on p.95.,"parser right — the page prints 'Sra. Presidente.-'. The reader wrote 'Presidenta', adding a feminine ending the edition does not print; this sitting prints the masculine form 154 times."
646,2016-08-10_r12,2016-08-10_r12_ORDINARIA.pdf,29,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Vamos a votar el Orden del Día Nº 417/16.,"Label and quoted words appear in the same paragraph on p.29 (""Sra. Presidente.- Vamos a votar el Orden del Día Nº 417/16."").",
647,2016-08-10_r12,2016-08-10_r12_ORDINARIA.pdf,34,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,"Muchísimas gracias, senador Guastavino: ha sido claro. El senador Urtubey tiene la palabra.","""Sra. Presidente.- Muchísimas gracias, senador Guastavino: ha sido claro."" is followed, in the same paragraph, by the unindented continuation line ""El senador Urtubey tiene la palabra."" — the full quoted sentence spans both lines.",
648,2016-08-10_r12,2016-08-10_r12_ORDINARIA.pdf,54,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Senador Pinedo.,"""Sra. Presidente.- Senador Pinedo."" is a short, single-line turn.",
649,2016-08-10_r12,2016-08-10_r12_ORDINARIA.pdf,68,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Aprobado.,"""Sra. Presidente.- Aprobado."" carries a footnote marker (39, referencing ""Ver el Apéndice."" at the bottom of the page) but that footnote text itself is not printed inside the paragraph.",
650,2016-09-07_r13,2016-09-07_r13_ORDINARIA.pdf,17,Sra. Presidente,Sra. Presidente.-,yes,yes,same-paragraph,none,high,Se toma nota. ¿Hay algún otro pedido?,Label and quoted words appear in the same paragraph on p.17.,
651,2016-09-07_r13,2016-09-07_r13_ORDINARIA.pdf,23,Sr. Guastavino,Sr. Guastavino.,yes,yes,same-paragraph,none,high,"Gracias, presidenta. Como bien informaba el secretario, son dos proyectos: uno, por el que",Label opens the paragraph directly; quote is the first sentence after it.,
652,2016-09-07_r13,2016-09-07_r13_ORDINARIA.pdf,47,Sra. Negre de Alonso,Sra. Negre de Alonso.,yes,yes,same-paragraph,none,high,Siempre lo hemos venido diciendo por interbloque. Yo presenté y firmé con disidencia parcial.”,Label opens the paragraph directly; quote is the first sentence after it.,
653,2016-09-07_r13,2016-09-07_r13_ORDINARIA.pdf,95,Sr. Pinedo,Sr. Pinedo.,yes,yes,same-paragraph,none,high,Hay una propuesta de la oposición de modificar el inciso m) del artículo 8º.,Label opens the paragraph directly; quote is the first sentence after it.,
654,2016-09-07_r13,2016-09-07_r13_ORDINARIA.pdf,115,Sr. Pichetto,Sr. Pichetto.,yes,yes,same-paragraph,none,high,Termine.,"Very short turn (""Termine."") immediately after Sr. Martínez (E. F.) is interrupted; label governs the whole one-word turn.",
655,2016-09-21_r14,2016-09-21_r14_ESPECIAL.pdf,51,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).,yes,yes,same-paragraph,none,high,"Resultan afirmativos, 38 votos; negativos, 22 votos; cero abstenciones para el artículo 30 del",Vote-tally announcement; label opens the paragraph directly.,
656,2016-09-28_r15,2016-09-28_r15_INFORMATIVA_ESPECIAL.pdf,17,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).,yes,yes,same-paragraph,none,high,"Gracias, señor senador. Tiene la palabra la senadora Luna.",Label opens the paragraph directly; quote is the full two-sentence turn.,
657,2016-09-28_r15,2016-09-28_r15_INFORMATIVA_ESPECIAL.pdf,20,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).,yes,yes,same-paragraph,none,high,"Le ruego que se fije el tiempo, senador.",Label opens the paragraph directly.,
658,2016-10-19_r16,2016-10-19_r16_ORDINARIA.pdf,44,Sr. Secretario (Tunessi),Sr. Secretario (Tunessi).,yes,yes,same-paragraph,none,high,Se había pedido que fuera a dictamen.,Label opens the paragraph directly; short one-sentence turn.,
659,2016-11-02_r17,2016-11-02_r17_ORDINARIA.pdf,47,Sra. Riofrío,Sra. Riofrío.,yes,yes,same-paragraph,none,high,Señor presidente: solamente es para pedir autorización para abstenerme en el orden del día,Label opens the paragraph directly; quote is the first sentence after it.,
660,2016-11-16_r18,2016-11-16_r18_ORDINARIA.pdf,35,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).,yes,yes,same-paragraph,none,high,"Sí, yo voy a pedir silencio, señora senadora. Continúa en el uso de la","Label opens the paragraph directly; quote spans into the second sentence (""Continúa en el uso de la palabra..."").",
661,2016-11-16_r18,2016-11-16_r18_ORDINARIA.pdf,82,Sra. Rodríguez Machado,Sra. Rodríguez Machado.,yes,yes,same-paragraph,none,low,Mi voto es positivo.,"Ambiguous — ""Mi voto es positivo."" is printed three times in a row on this page, each under a different label (Sra. Rodríguez Machado, Sr. Martínez (E. F.), Sr. Petcoff Naidenoff). This case is assigned the first (topmost) occurrence; cases 662 and 663 are assigned the second and third occurrences respectively, in the absence of any other distinguishing information.",
662,2016-11-16_r18,2016-11-16_r18_ORDINARIA.pdf,82,Sr. Martínez (E. F.),Sr. Martínez (E. F.).,yes,yes,same-paragraph,none,low,Mi voto es positivo.,"Ambiguous — same quote ""Mi voto es positivo."" appears three times on this page under three different labels. This case is assigned the second (middle) occurrence; see note on case 661.",
663,2016-11-16_r18,2016-11-16_r18_ORDINARIA.pdf,82,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.,yes,yes,same-paragraph,none,low,Mi voto es positivo.,"Ambiguous — same quote ""Mi voto es positivo."" appears three times on this page under three different labels. This case is assigned the third (bottom) occurrence; see note on case 661.",
664,2016-11-23_r19,2016-11-23_r19_ORDINARIA.pdf,15,Sr. Presidente (Pinedo),Sr. Presidente (Pinedo).,yes,yes,same-paragraph,none,high,Afirmativo.,"Follows ""- Se practica la votación a mano alzada."" stage direction, which does not break the turn; label opens the paragraph directly.",
665,2016-11-23_r19,2016-11-23_r19_ORDINARIA.pdf,21,Sra. Giménez,Sra. Giménez.,yes,yes,same-paragraph,none,high,"Solicito una preferencia con dictamen de comisión para el expediente S.-4.194/16, que es presentado",Label opens the paragraph directly; quote is the first sentence after it.,
666,2016-11-23_r19,2016-11-23_r19_ORDINARIA.pdf,99,Sra. García,Sra. García.,yes,yes,same-paragraph,none,high,Para aclarar la abstención en el mismo sentido que la senadora Fernández Sagasti.,Label opens the paragraph directly; short one-sentence turn.,
667,2016-11-23_r19,2016-11-23_r19_ORDINARIA.pdf,102,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,none,high,"Perfecto. Bueno. Listo. Entonces, vamos a votar el O.D. Nº 1.222/16, primero. Senadora Mirkin.",Label opens the paragraph directly.,
668,2016-11-23_r19,2016-11-23_r19_ORDINARIA.pdf,105,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,none,high,No sé. Están a los gritos pelados. Se va a votar del 9º al,Label opens the paragraph directly.,
669,2016-11-23_r19,2016-11-23_r19_ORDINARIA.pdf,109,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,none,high,"¡Ahora vienen! ¡Ahora vienen! ¡Por favor, tranquilos! Votamos en una sola votación a mano",Label opens the paragraph directly; quote spans into the next sentence about voting.,
670,2016-11-30_r20,2016-11-30_r20_ORDINARIA.pdf,85,Sr. Basualdo,Sr. Basualdo.,yes,yes,same-paragraph,none,high,Acá lo dijo.,Label opens the paragraph directly; three-word turn.,
671,2016-11-30_r20,2016-11-30_r20_ORDINARIA.pdf,120,Sra. Odarda,Sra. Odarda.,yes,yes,same-paragraph,none,high,"Está bien; me corresponde hablar como autora del proyecto, pero no hay problema. Que",Label opens the paragraph directly.,
672,2016-11-30_r20,2016-11-30_r20_ORDINARIA.pdf,127,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,none,high,Muchas gracias a usted. Tiene la palabra el senador Caserio.,Label opens the paragraph directly; quote spans the full two-line turn.,
673,2016-11-30_r20,2016-11-30_r20_ORDINARIA.pdf,173,Sra. Presidente,Sra. Presidente.,yes,yes,same-paragraph,"a footnote marker ""73"" appears mid-quote (after ""Aprobado."") but no footnote text is printed inline",high,"Aprobado. No, no tiene unanimidad, lamento decirle.","Label opens the paragraph directly; quote spans ""Aprobado."" and the following sentence ""No, no tiene unanimidad, lamento decirle."" in the same turn.",
